# Energy z_(mm) Energy_Dep Net_Charge
3000 0 0 0
3000 1 0 0
3000 2 0 0
3000 3 0 0
3000 4 0 0
3000 5 0 0
3000 6 0 0
3000 7 0 0
3000 8 0 0
3000 9 0 0
3000 10 0 0
3000 11 0 0
3000 12 0 0
3000 13 0 0
3000 14 0 0
3000 15 0 0
3000 16 0 0
3000 17 0 0
3000 18 0 0
3000 19 0 0
3000 20 0 0
3000 21 0 0
3000 22 0 0
3000 23 0 0
3000 24 0 0
3000 25 0 0
3000 26 0 0
3000 27 0 0
3000 28 0 0
3000 29 0 0
3000 30 0 0
3000 31 0 0
3000 32 0 0
3000 33 0 0
3000 34 0 0
3000 35 0 0
3000 36 0 0
3000 37 0 0
3000 38 0 0
3000 39 0 0
3000 40 0 0
3000 41 0 0
3000 42 0 0
3000 43 0 0
3000 44 0 0
3000 45 0 0
3000 46 0 0
3000 47 0 0
3000 48 0 0
3000 49 0 0
3000 50 0 0
3000 51 0 0
3000 52 0 0
3000 53 0 0
3000 54 0 0
3000 55 0 0
3000 56 0 0
3000 57 0 0
3000 58 0 0
3000 59 0 0
3000 60 0 0
3000 61 0 0
3000 62 0 0
3000 63 0 0
3000 64 0 0
3000 65 0 0
3000 66 0 0
3000 67 0 0
3000 68 0 0
3000 69 0 0
3000 70 0 0
3000 71 0 0
3000 72 0 0
3000 73 0 0
3000 74 0 0
3000 75 0 0
3000 76 0 0
3000 77 0 0
3000 78 0 0
3000 79 0 0
3000 80 0 0
3000 81 0 0
3000 82 0 0
3000 83 0 0
3000 84 0 0
3000 85 0 0
3000 86 0 0
3000 87 0 0
3000 88 0 0
3000 89 0 0
3000 90 0 0
3000 91 0 0
3000 92 0 0
3000 93 0 0
3000 94 0 0
3000 95 0 0
3000 96 0 0
3000 97 0 0
3000 98 0 0
3000 99 0 0
3000 100 0 0
3000 101 0 0
3000 102 0 0
3000 103 0 0
3000 104 0 0
3000 105 0 0
3000 106 0 0
3000 107 0 0
3000 108 0 0
3000 109 0 0
3000 110 0 0
3000 111 0 0
3000 112 0 0
3000 113 0 0
3000 114 0 0
3000 115 0 0
3000 116 0 0
3000 117 0 0
3000 118 0 0
3000 119 0 0
3000 120 0 0
3000 121 0 0
3000 122 0 0
3000 123 0 0
3000 124 0 0
3000 125 0 0
3000 126 0 0
3000 127 0 0
3000 128 0 0
3000 129 0 0
3000 130 0 0
3000 131 0 0
3000 132 0 0
3000 133 0 0
3000 134 0 0
3000 135 0 0
3000 136 0 0
3000 137 0 0
3000 138 0 0
3000 139 0 0
3000 140 0 0
3000 141 0 0
3000 142 0 0
3000 143 0 0
3000 144 0 0
3000 145 0 0
3000 146 0 0
3000 147 0 0
3000 148 0 0
3000 149 0 0
3000 150 0 0
3000 151 0 0
3000 152 0 0
3000 153 0 0
3000 154 0 0
3000 155 0 0
3000 156 0 0
3000 157 0 0
3000 158 0 0
3000 159 0 0
3000 160 0 0
3000 161 0 0
3000 162 0 0
3000 163 0 0
3000 164 0 0
3000 165 0 0
3000 166 0 0
3000 167 0 0
3000 168 0 0
3000 169 0 0
3000 170 0 0
3000 171 0 0
3000 172 0 0
3000 173 0 0
3000 174 0 0
3000 175 0 0
3000 176 0 0
3000 177 0 0
3000 178 0 0
3000 179 0 0
3000 180 0 0
3000 181 0 0
3000 182 0 0
3000 183 0 0
3000 184 0 0
3000 185 0 0
3000 186 0 0
3000 187 0 0
3000 188 0 0
3000 189 0 0
3000 190 0 0
3000 191 0 0
3000 192 0 0
3000 193 0 0
3000 194 0 0
3000 195 0 0
3000 196 0 0
3000 197 0 0
3000 198 0 0
3000 199 0 0
3000 200 0 0
3000 201 0 0
3000 202 0 0
3000 203 0 0
3000 204 0 0
3000 205 0 0
3000 206 0 0
3000 207 0 0
3000 208 0 0
3000 209 0 0
3000 210 0 0
3000 211 0 0
3000 212 0 0
3000 213 0 0
3000 214 0 0
3000 215 0 0
3000 216 0 0
3000 217 0 0
3000 218 0 0
3000 219 0 0
3000 220 0 0
3000 221 0 0
3000 222 0 0
3000 223 0 0
3000 224 0 0
3000 225 0 0
3000 226 0 0
3000 227 0 0
3000 228 0 0
3000 229 0 0
3000 230 0 0
3000 231 0 0
3000 232 0 0
3000 233 0 0
3000 234 0 0
3000 235 0 0
3000 236 0 0
3000 237 0 0
3000 238 0 0
3000 239 0 0
3000 240 0 0
3000 241 0 0
3000 242 0 0
3000 243 0 0
3000 244 0 0
3000 245 0 0
3000 246 0 0
3000 247 0 0
3000 248 0 0
3000 249 0 0
3000 250 0 0
3000 251 0 0
3000 252 0 0
3000 253 0 0
3000 254 0 0
3000 255 0 0
3000 256 0 0
3000 257 0 0
3000 258 0 0
3000 259 0 0
3000 260 0 0
3000 261 0 0
3000 262 0 0
3000 263 0 0
3000 264 0 0
3000 265 0 0
3000 266 0 0
3000 267 0 0
3000 268 0 0
3000 269 0 0
3000 270 0 0
3000 271 0 0
3000 272 0 0
3000 273 0 0
3000 274 0 0
3000 275 0 0
3000 276 0 0
3000 277 0 0
3000 278 0 0
3000 279 0 0
3000 280 0 0
3000 281 0 0
3000 282 0 0
3000 283 0 0
3000 284 0 0
3000 285 0 0
3000 286 0 0
3000 287 0 0
3000 288 0 0
3000 289 0 0
3000 290 0 0
3000 291 0 0
3000 292 0 0
3000 293 0 0
3000 294 0 0
3000 295 0 0
3000 296 0 0
3000 297 0 0
3000 298 0 0
3000 299 0 0
3000 300 0 0
3000 301 0 0
3000 302 0 0
3000 303 0 0
3000 304 0 0
3000 305 0 0
3000 306 0 0
3000 307 0 0
3000 308 0 0
3000 309 0 0
3000 310 0 0
3000 311 0 0
3000 312 0 0
3000 313 0 0
3000 314 0 0
3000 315 0 0
3000 316 0 0
3000 317 0 0
3000 318 0 0
3000 319 0 0
3000 320 0 0
3000 321 0 0
3000 322 0 0
3000 323 0 0
3000 324 0 0
3000 325 0 0
3000 326 0 0
3000 327 0 0
3000 328 0 0
3000 329 0 0
3000 330 0 0
3000 331 0 0
3000 332 0 0
3000 333 0 0
3000 334 0 0
3000 335 0 0
3000 336 0 0
3000 337 0 0
3000 338 0 0
3000 339 0 0
3000 340 0 0
3000 341 0 0
3000 342 0 0
3000 343 0 0
3000 344 0 0
3000 345 0 0
3000 346 0 0
3000 347 0 0
3000 348 0 0
3000 349 0 0
3000 350 0 0
3000 351 0 0
3000 352 0 0
3000 353 0 0
3000 354 0 0
3000 355 0 0
3000 356 0 0
3000 357 0 0
3000 358 0 0
3000 359 0 0
3000 360 0 0
3000 361 0 0
3000 362 0 0
3000 363 0 0
3000 364 0 0
3000 365 0 0
3000 366 0 0
3000 367 0 0
3000 368 0 0
3000 369 0 0
3000 370 0 0
3000 371 0 0
3000 372 0 0
3000 373 0 0
3000 374 0 0
3000 375 0 0
3000 376 0 0
3000 377 0 0
3000 378 0 0
3000 379 0 0
3000 380 0 0
3000 381 0 0
3000 382 0 0
3000 383 0 0
3000 384 0 0
3000 385 0 0
3000 386 0 0
3000 387 0 0
3000 388 0 0
3000 389 0 0
3000 390 0 0
3000 391 0 0
3000 392 0 0
3000 393 0 0
3000 394 0 0
3000 395 0 0
3000 396 0 0
3000 397 0 0
3000 398 0 0
3000 399 0 0
3000 400 0 0
3000 401 0 0
3000 402 0 0
3000 403 0 0
3000 404 0 0
3000 405 0 0
3000 406 0 0
3000 407 0 0
3000 408 0 0
3000 409 0 0
3000 410 0 0
3000 411 0 0
3000 412 0 0
3000 413 0 0
3000 414 0 0
3000 415 0 0
3000 416 0 0
3000 417 0 0
3000 418 0 0
3000 419 0 0
3000 420 0 0
3000 421 0 0
3000 422 0 0
3000 423 0 0
3000 424 0 0
3000 425 0 0
3000 426 0 0
3000 427 0 0
3000 428 0 0
3000 429 0 0
3000 430 0 0
3000 431 0 0
3000 432 0 0
3000 433 0 0
3000 434 0 0
3000 435 0 0
3000 436 0 0
3000 437 0 0
3000 438 0 0
3000 439 0 0
3000 440 0 0
3000 441 0 0
3000 442 0 0
3000 443 0 0
3000 444 0 0
3000 445 0 0
3000 446 0 0
3000 447 0 0
3000 448 0 0
3000 449 0 0
3000 450 0 0
3000 451 0 0
3000 452 0 0
3000 453 0 0
3000 454 0 0
3000 455 0 0
3000 456 0 0
3000 457 0 0
3000 458 0 0
3000 459 0 0
3000 460 0 0
3000 461 0 0
3000 462 0 0
3000 463 0 0
3000 464 0 0
3000 465 0 0
3000 466 0 0
3000 467 0 0
3000 468 0 0
3000 469 0 0
3000 470 0 0
3000 471 0 0
3000 472 0 0
3000 473 0 0
3000 474 0 0
3000 475 0 0
3000 476 2.3734e-06 0
3000 477 0 0
3000 478 0 0
3000 479 4.57504e-05 0
3000 480 0 0
3000 481 0 0
3000 482 0 0
3000 483 0 0
3000 484 0 0
3000 485 6.84305e-06 0
3000 486 1.30871e-05 0
3000 487 9.86812e-06 0
3000 488 3.45434e-06 0
3000 489 0 0
3000 490 2.68211e-07 0
3000 491 0 0
3000 492 4.61671e-05 0
3000 493 0 0
3000 494 2.64194e-05 0
3000 495 0 0
3000 496 0 0
3000 497 0 0
3000 498 0 0
3000 499 0 0
3000 500 0 0
3000 501 0 0
3000 502 0 0
3000 503 0 0
3000 504 0 0
3000 505 0 0
3000 506 0 0
3000 507 0 0
3000 508 0 0
3000 509 0 0
3000 510 0 0
3000 511 0 0
3000 512 1.35407e-05 0
3000 513 0 0
3000 514 0 0
3000 515 0 0
3000 516 3.45149e-05 0
3000 517 4.4986e-07 0
3000 518 0 0
3000 519 0 0
3000 520 0 0
3000 521 0 0
3000 522 0 0
3000 523 0 0
3000 524 0 0
3000 525 0 0
3000 526 0 0
3000 527 0 0
3000 528 0 0
3000 529 0 0
3000 530 0 0
3000 531 0 0
3000 532 0 0
3000 533 0 0
3000 534 0 0
3000 535 0 0
3000 536 0 0
3000 537 0 0
3000 538 0 0
3000 539 0 0
3000 540 0 0
3000 541 0 0
3000 542 0 0
3000 543 0 0
3000 544 0 0
3000 545 0 0
3000 546 0 0
3000 547 0 0
3000 548 0 0
3000 549 0 0
3000 550 0 0
3000 551 0 0
3000 552 0 0
3000 553 0 0
3000 554 0 0
3000 555 0 0
3000 556 0 0
3000 557 0 0
3000 558 0 0
3000 559 0 0
3000 560 0 0
3000 561 0 0
3000 562 0 0
3000 563 0 0
3000 564 0 0
3000 565 0 0
3000 566 0 0
3000 567 0 0
3000 568 0 0
3000 569 0 0
3000 570 0 0
3000 571 0 0
3000 572 0 0
3000 573 0 0
3000 574 0 0
3000 575 0 0
3000 576 0 0
3000 577 0 0
3000 578 0 0
3000 579 0 0
3000 580 0 0
3000 581 0 0
3000 582 0 0
3000 583 0 0
3000 584 0 0
3000 585 0 0
3000 586 0 0
3000 587 0 0
3000 588 0 0
3000 589 0 0
3000 590 0 0
3000 591 0 0
3000 592 0 0
3000 593 0 0
3000 594 0 0
3000 595 0 0
3000 596 0 0
3000 597 0 0
3000 598 0 0
3000 599 0 0
3000 600 0 0
3000 601 0 0
3000 602 0 0
3000 603 0 0
3000 604 0 0
3000 605 0 0
3000 606 0 0
3000 607 0 0
3000 608 0 0
3000 609 0 0
3000 610 0 0
3000 611 0 0
3000 612 0 0
3000 613 0 0
3000 614 0 0
3000 615 0 0
3000 616 0 0
3000 617 0 0
3000 618 0 0
3000 619 0 0
3000 620 0 0
3000 621 0 0
3000 622 0 0
3000 623 0 0
3000 624 0 0
3000 625 0 0
3000 626 0 0
3000 627 0 0
3000 628 0 0
3000 629 0 0
3000 630 0 0
