# Energy z_(mm) Energy_Dep Net_Charge
30 0 6.93848e-23 -0.8
30 1 0 0
30 2 0 0
30 3 0 0
30 4 0 0
30 5 0 0
30 6 0 0
30 7 0 0
30 8 0 0
30 9 0 0
30 10 0 0
30 11 0 0
30 12 0 0
30 13 0 0
30 14 0 0
30 15 0 0
30 16 0 0
30 17 0 0
30 18 0 0
30 19 0 0
30 20 0 0
30 21 0 0
30 22 0 0
30 23 0 0
30 24 0 0
30 25 0 0
30 26 0 0
30 27 0 0
30 28 0 0
30 29 0 0
30 30 0 0
30 31 0 0
30 32 0 0
30 33 0 0
30 34 0 0
30 35 0 0
30 36 0 0
30 37 0 0
30 38 0 0
30 39 0 0
30 40 0 0
30 41 0 0
30 42 0 0
30 43 0 0
30 44 0 0
30 45 0 0
30 46 0 0
30 47 0 0
30 48 0 0
30 49 0 0
30 50 0 0
30 51 0 0
30 52 0 0
30 53 0 0
30 54 0 0
30 55 0 0
30 56 0 0
30 57 0 0
30 58 0 0
30 59 0 0
30 60 0 0
30 61 0 0
30 62 0 0
30 63 0 0
30 64 0 0
30 65 0 0
30 66 0 0
30 67 0 0
30 68 0 0
30 69 0 0
30 70 0 0
30 71 0 0
30 72 0 0
30 73 0 0
30 74 0 0
30 75 0 0
30 76 0 0
30 77 0 0
30 78 0 0
30 79 0 0
30 80 0 0
30 81 0 0
30 82 0 0
30 83 0 0
30 84 0 0
30 85 0 0
30 86 0 0
30 87 0 0
30 88 0 0
30 89 0 0
30 90 0 0
30 91 0 0
30 92 0 0
30 93 0 0
30 94 0 0
30 95 0 0
30 96 0 0
30 97 0 0
30 98 0 0
30 99 0 0
30 100 0 0
30 101 0 0
30 102 0 0
30 103 0 0
30 104 0 0
30 105 0 0
30 106 0 0
30 107 0 0
30 108 0 0
30 109 0 0
30 110 0 0
30 111 0 0
30 112 0 0
30 113 0 0
30 114 0 0
30 115 0 0
30 116 0 0
30 117 0 0
30 118 0 0
30 119 0 0
30 120 0 0
30 121 0 0
30 122 0 0
30 123 0 0
30 124 0 0
30 125 0 0
30 126 0 0
30 127 0 0
30 128 0 0
30 129 0 0
30 130 0 0
30 131 0 0
30 132 0 0
30 133 0 0
30 134 0 0
30 135 0 0
30 136 0 0
30 137 0 0
30 138 0 0
30 139 0 0
30 140 0 0
30 141 0 0
30 142 0 0
30 143 0 0
30 144 0 0
30 145 0 0
30 146 0 0
30 147 0 0
30 148 0 0
30 149 0 0
30 150 0 0
30 151 0 0
30 152 0 0
30 153 0 0
30 154 0 0
30 155 0 0
30 156 0 0
30 157 0 0
30 158 0 0
30 159 0 0
30 160 0 0
30 161 0 0
30 162 0 0
30 163 0 0
30 164 0 0
30 165 0 0
30 166 0 0
30 167 0 0
30 168 0 0
30 169 0 0
30 170 0 0
30 171 0 0
30 172 0 0
30 173 0 0
30 174 0 0
30 175 0 0
30 176 0 0
30 177 0 0
30 178 0 0
30 179 0 0
30 180 0 0
30 181 0 0
30 182 0 0
30 183 0 0
30 184 0 0
30 185 0 0
30 186 0 0
30 187 0 0
30 188 0 0
30 189 0 0
30 190 0 0
30 191 0 0
30 192 0 0
30 193 0 0
30 194 0 0
30 195 0 0
30 196 0 0
30 197 0 0
30 198 0 0
30 199 0 0
30 200 0 0
30 201 0 0
30 202 0 0
30 203 0 0
30 204 0 0
30 205 0 0
30 206 0 0
30 207 0 0
30 208 0 0
30 209 0 0
30 210 0 0
30 211 0 0
30 212 0 0
30 213 0 0
30 214 0 0
30 215 0 0
30 216 0 0
30 217 0 0
30 218 0 0
30 219 0 0
30 220 0 0
30 221 0 0
30 222 0 0
30 223 0 0
30 224 0 0
30 225 0 0
30 226 0 0
30 227 0 0
30 228 0 0
30 229 0 0
30 230 0 0
30 231 0 0
30 232 0 0
30 233 0 0
30 234 0 0
30 235 0 0
30 236 0 0
30 237 0 0
30 238 0 0
30 239 0 0
30 240 0 0
30 241 0 0
30 242 0 0
30 243 0 0
30 244 2.47136e-23 0.1
30 245 0 0
30 246 0 0
30 247 0 0
30 248 0 0
30 249 0 0
30 250 0 0
30 251 0 0
30 252 0 0
30 253 0 0
30 254 0 0
30 255 0 0
30 256 0 0
30 257 0 0
30 258 0 0
30 259 0 0
30 260 0 0
30 261 0 0
30 262 0 0
30 263 0 0
30 264 0 0
30 265 0 0
30 266 0 0
30 267 0 0
30 268 0 0
30 269 0 0
30 270 0 0
30 271 0 0
30 272 0 0
30 273 0 0
30 274 0 0
30 275 0 0
30 276 0 0
30 277 0 0
30 278 0 0
30 279 0 0
30 280 0 0
30 281 0 0
30 282 0 0
30 283 0 0
30 284 0 0
30 285 0 0
30 286 0 0
30 287 0 0
30 288 0 0
30 289 0 0
30 290 0 0
30 291 0 0
30 292 0 0
30 293 0 0
30 294 0 0
30 295 0 0
30 296 0 0
30 297 0 0
30 298 0 0
30 299 0 0
30 300 0 0
30 301 0 0
30 302 0 0
30 303 2.3395e-23 0.1
30 304 0 0
30 305 0 0
30 306 0 0
30 307 0 0
30 308 0 0
30 309 0 0
30 310 0 0
30 311 0 0
30 312 0 0
30 313 0 0
30 314 0 0
30 315 0 0
30 316 0 0
30 317 0 0
30 318 0 0
30 319 0 0
30 320 0 0
30 321 0 0
30 322 0 0
30 323 0 0
30 324 0 0
30 325 0 0
30 326 0 0
30 327 0 0
30 328 0 0
30 329 0 0
30 330 0 0
30 331 0 0
30 332 0 0
30 333 0 0
30 334 0 0
30 335 0 0
30 336 0 0
30 337 0 0
30 338 0 0
30 339 0 0
30 340 0 0
30 341 0 0
30 342 0 0
30 343 0 0
30 344 0 0
30 345 0 0
30 346 0 0
30 347 0 0
30 348 0 0
30 349 0 0
30 350 0 0
30 351 0 0
30 352 0 0
30 353 0 0
30 354 0 0
30 355 0 0
30 356 0 0
30 357 0 0
30 358 0 0
30 359 0 0
30 360 0 0
30 361 0 0
30 362 0 0
30 363 0 0
30 364 0 0
30 365 0 0
30 366 0 0
30 367 0 0
30 368 0 0
30 369 0 0
30 370 0 0
30 371 0 0
30 372 0 0
30 373 0 0
30 374 0 0
30 375 0 0
30 376 0 0
30 377 0 0
30 378 0 0
30 379 0 0
30 380 0 0
30 381 0 0
30 382 0 0
30 383 0 0
30 384 0 0
30 385 0 0
30 386 0 0
30 387 0 0
30 388 0 0
30 389 0 0
30 390 0 0
30 391 0 0
30 392 0 0
30 393 0 0
30 394 0 0
30 395 0 0
30 396 0 0
30 397 0 0
30 398 1.27935e-23 0.1
30 399 0 0
30 400 0 0
30 401 0 0
30 402 0 0
30 403 0 0
30 404 0 0
30 405 0 0
30 406 0 0
30 407 0 0
30 408 0 0
30 409 0 0
30 410 0 0
30 411 0 0
30 412 0 0
30 413 0 0
30 414 0 0
30 415 1.86139e-23 0.1
30 416 0 0
30 417 0 0
30 418 0 0
30 419 0 0
30 420 0 0
30 421 0 0
30 422 0 0
30 423 0 0
30 424 0 0
30 425 0 0
30 426 0 0
30 427 0 0
30 428 0 0
30 429 0 0
30 430 0 0
30 431 0 0
30 432 0 0
30 433 0 0
30 434 0 0
30 435 0 0
30 436 0 0
30 437 0 0
30 438 0 0
30 439 0 0
30 440 0 0
30 441 0 0
30 442 0 0
30 443 0 0
30 444 1.62081e-23 0.1
30 445 0 0
30 446 0 0
30 447 0 0
30 448 0 0
30 449 0 0
30 450 0 0
30 451 0 0
30 452 0 0
30 453 0 0
30 454 0 0
30 455 0 0
30 456 0 0
30 457 0 0
30 458 0 0
30 459 0 0
30 460 0 0
30 461 0 0
30 462 0 0
30 463 0 0
30 464 0 0
30 465 0 0
30 466 0 0
30 467 0 0
30 468 0 0
30 469 0 0
30 470 0 0
30 471 0 0
30 472 0 0
30 473 0 0
30 474 0 0
30 475 2.44951e-05 0.3
30 476 0 0
30 477 0 0
30 478 0 0
30 479 0 0
30 480 0 0
30 481 0 0
30 482 0 0
30 483 0 0
30 484 0 0
30 485 0 0
30 486 0 0
30 487 0 0
30 488 0 0
30 489 0 0
30 490 0 0
30 491 0 0
30 492 0 0
30 493 0 0
30 494 0 0
30 495 0 0
30 496 0 0
30 497 0 0
30 498 0 0
30 499 0 0
30 500 0 0
30 501 0 0
30 502 0 0
30 503 0 0
30 504 0 0
30 505 0 0
30 506 0 0
30 507 0 0
30 508 0 0
30 509 0 0
30 510 0 0
30 511 0 0
30 512 0 0
30 513 0 0
30 514 0 0
30 515 0 0
30 516 0 0
30 517 0 0
30 518 0 0
30 519 0 0
30 520 0 0
30 521 0 0
30 522 0 0
30 523 0 0
30 524 0 0
30 525 0 0
30 526 0 0
30 527 0 0
30 528 0 0
30 529 0 0
30 530 0 0
30 531 0 0
30 532 0 0
30 533 0 0
30 534 0 0
30 535 0 0
30 536 0 0
30 537 0 0
30 538 0 0
30 539 0 0
30 540 0 0
30 541 0 0
30 542 0 0
30 543 0 0
30 544 0 0
30 545 0 0
30 546 0 0
30 547 0 0
30 548 0 0
30 549 0 0
30 550 0 0
30 551 0 0
30 552 0 0
30 553 0 0
30 554 0 0
30 555 0 0
30 556 0 0
30 557 0 0
30 558 0 0
30 559 0 0
30 560 0 0
30 561 0 0
30 562 0 0
30 563 0 0
30 564 0 0
30 565 0 0
30 566 0 0
30 567 0 0
30 568 0 0
30 569 0 0
30 570 0 0
30 571 0 0
30 572 0 0
30 573 0 0
30 574 0 0
30 575 0 0
30 576 0 0
30 577 0 0
30 578 0 0
30 579 0 0
30 580 0 0
30 581 0 0
30 582 0 0
30 583 0 0
30 584 0 0
30 585 0 0
30 586 0 0
30 587 0 0
30 588 0 0
30 589 0 0
30 590 0 0
30 591 0 0
30 592 0 0
30 593 0 0
30 594 0 0
30 595 0 0
30 596 0 0
30 597 0 0
30 598 0 0
30 599 0 0
30 600 0 0
30 601 0 0
30 602 0 0
30 603 0 0
30 604 0 0
30 605 0 0
30 606 0 0
30 607 0 0
30 608 0 0
30 609 0 0
30 610 0 0
30 611 0 0
30 612 0 0
30 613 0 0
30 614 0 0
30 615 0 0
30 616 0 0
30 617 0 0
30 618 0 0
30 619 0 0
30 620 0 0
30 621 0 0
30 622 0 0
30 623 0 0
30 624 0 0
30 625 0 0
30 626 0 0
30 627 0 0
30 628 0 0
30 629 0 0
30 630 0 0
30 631 0 0
30 632 0 0
30 633 0 0
30 634 0 0
30 635 0 0
30 636 0 0
30 637 0 0
30 638 0 0
30 639 0 0
30 640 0 0
30 641 0 0
30 642 0 0
30 643 0 0
30 644 0 0
30 645 0 0
30 646 0 0
30 647 0 0
30 648 0 0
30 649 0 0
30 650 0 0
30 651 0 0
30 652 0 0
30 653 0 0
30 654 0 0
30 655 0 0
30 656 0 0
30 657 0 0
30 658 0 0
30 659 0 0
30 660 0 0
30 661 0 0
30 662 0 0
30 663 0 0
30 664 0 0
30 665 0 0
30 666 0 0
30 667 0 0
30 668 0 0
30 669 0 0
30 670 0 0
30 671 0 0
30 672 0 0
30 673 0 0
30 674 0 0
30 675 0 0
30 676 0 0
30 677 0 0
30 678 0 0
30 679 0 0
30 680 0 0
30 681 0 0
30 682 0 0
30 683 0 0
30 684 0 0
30 685 0 0
30 686 0 0
30 687 0 0
30 688 0 0
30 689 0 0
30 690 0 0
30 691 0 0
30 692 0 0
30 693 0 0
30 694 0 0
30 695 0 0
30 696 0 0
30 697 0 0
30 698 0 0
30 699 0 0
30 700 0 0
30 701 0 0
30 702 0 0
30 703 0 0
30 704 0 0
30 705 0 0
30 706 0 0
30 707 0 0
30 708 0 0
30 709 0 0
30 710 0 0
30 711 0 0
30 712 0 0
30 713 0 0
30 714 0 0
30 715 0 0
30 716 0 0
30 717 0 0
30 718 0 0
30 719 0 0
30 720 0 0
30 721 0 0
30 722 0 0
30 723 0 0
30 724 0 0
30 725 0 0
30 726 0 0
30 727 0 0
30 728 0 0
30 729 0 0
30 730 0 0
30 731 0 0
30 732 0 0
30 733 0 0
30 734 0 0
30 735 0 0
30 736 0 0
30 737 0 0
30 738 0 0
30 739 0 0
30 740 0 0
30 741 0 0
30 742 0 0
30 743 0 0
30 744 0 0
30 745 0 0
30 746 0 0
30 747 0 0
30 748 0 0
30 749 0 0
30 750 0 0
30 751 0 0
30 752 0 0
30 753 0 0
30 754 0 0
30 755 0 0
30 756 0 0
30 757 0 0
30 758 0 0
30 759 0 0
30 760 0 0
30 761 0 0
30 762 0 0
30 763 0 0
30 764 0 0
30 765 0 0
30 766 0 0
30 767 0 0
30 768 0 0
30 769 0 0
30 770 0 0
30 771 0 0
30 772 0 0
30 773 0 0
30 774 0 0
30 775 0 0
30 776 0 0
30 777 0 0
30 778 0 0
30 779 0 0
30 780 0 0
30 781 0 0
30 782 0 0
30 783 0 0
30 784 0 0
30 785 0 0
30 786 0 0
30 787 0 0
30 788 0 0
30 789 0 0
30 790 0 0
30 791 0 0
30 792 0 0
30 793 0 0
30 794 0 0
30 795 0 0
30 796 0 0
30 797 0 0
30 798 0 0
30 799 0 0
30 800 0 0
30 801 0 0
30 802 0 0
30 803 0 0
30 804 0 0
30 805 0 0
30 806 0 0
30 807 0 0
30 808 0 0
30 809 0 0
30 810 0 0
30 811 0 0
30 812 0 0
30 813 0 0
30 814 0 0
30 815 0 0
30 816 0 0
30 817 0 0
30 818 0 0
30 819 0 0
30 820 0 0
30 821 0 0
30 822 0 0
30 823 0 0
30 824 0 0
30 825 0 0
30 826 0 0
30 827 0 0
30 828 0 0
30 829 0 0
30 830 0 0
30 831 0 0
30 832 0 0
30 833 0 0
30 834 0 0
30 835 0 0
30 836 0 0
30 837 0 0
30 838 0 0
30 839 0 0
30 840 0 0
30 841 0 0
30 842 0 0
30 843 0 0
30 844 0 0
30 845 0 0
30 846 0 0
30 847 0 0
30 848 0 0
30 849 0 0
30 850 0 0
30 851 0 0
30 852 0 0
30 853 0 0
30 854 0 0
30 855 0 0
30 856 0 0
30 857 0 0
30 858 0 0
30 859 0 0
30 860 0 0
30 861 0 0
30 862 0 0
30 863 0 0
30 864 0 0
30 865 0 0
30 866 0 0
30 867 0 0
30 868 0 0
30 869 0 0
30 870 0 0
30 871 0 0
30 872 0 0
30 873 0 0
30 874 0 0
30 875 0 0
30 876 0 0
30 877 0 0
30 878 0 0
30 879 0 0
30 880 0 0
30 881 0 0
30 882 0 0
30 883 0 0
30 884 0 0
30 885 0 0
30 886 0 0
30 887 0 0
30 888 0 0
30 889 0 0
30 890 0 0
30 891 0 0
30 892 0 0
30 893 0 0
30 894 0 0
30 895 0 0
30 896 0 0
30 897 0 0
30 898 0 0
30 899 0 0
30 900 0 0
30 901 0 0
30 902 0 0
30 903 0 0
30 904 0 0
30 905 0 0
30 906 0 0
30 907 0 0
30 908 0 0
30 909 0 0
30 910 0 0
30 911 0 0
30 912 0 0
30 913 0 0
30 914 0 0
30 915 0 0
30 916 0 0
30 917 0 0
30 918 0 0
30 919 0 0
30 920 0 0
30 921 0 0
30 922 0 0
30 923 0 0
30 924 0 0
30 925 0 0
30 926 0 0
30 927 0 0
30 928 0 0
30 929 0 0
30 930 0 0
30 931 0 0
30 932 0 0
30 933 0 0
30 934 0 0
30 935 0 0
30 936 0 0
30 937 0 0
30 938 0 0
30 939 0 0
30 940 0 0
30 941 0 0
30 942 0 0
30 943 0 0
30 944 0 0
30 945 0 0
30 946 0 0
30 947 0 0
30 948 0 0
30 949 0 0
30 950 0 0
30 951 0 0
30 952 0 0
30 953 0 0
30 954 0 0
30 955 0 0
30 956 0 0
30 957 0 0
30 958 0 0
30 959 0 0
30 960 0 0
30 961 0 0
30 962 0 0
30 963 0 0
30 964 0 0
30 965 0 0
30 966 0 0
30 967 0 0
30 968 0 0
30 969 0 0
30 970 0 0
30 971 0 0
30 972 0 0
30 973 0 0
30 974 0 0
30 975 0 0
30 976 0 0
30 977 0 0
30 978 0 0
30 979 0 0
30 980 0 0
30 981 0 0
30 982 0 0
30 983 0 0
30 984 0 0
30 985 0 0
30 986 0 0
30 987 0 0
30 988 0 0
30 989 0 0
30 990 0 0
30 991 0 0
30 992 0 0
30 993 0 0
30 994 0 0
30 995 0 0
30 996 0 0
30 997 0 0
30 998 0 0
30 999 0 0
30 1000 0 0
30 1001 0 0
30 1002 0 0
30 1003 0 0
30 1004 0 0
30 1005 0 0
30 1006 0 0
30 1007 0 0
30 1008 0 0
30 1009 0 0
30 1010 0 0
30 1011 0 0
30 1012 0 0
30 1013 0 0
30 1014 0 0
30 1015 0 0
30 1016 0 0
30 1017 0 0
30 1018 0 0
30 1019 0 0
30 1020 0 0
30 1021 0 0
30 1022 0 0
30 1023 0 0
30 1024 0 0
30 1025 0 0
30 1026 0 0
30 1027 0 0
30 1028 0 0
30 1029 0 0
30 1030 0 0
30 1031 0 0
30 1032 0 0
30 1033 0 0
30 1034 0 0
30 1035 0 0
30 1036 0 0
30 1037 0 0
30 1038 0 0
30 1039 0 0
30 1040 0 0
30 1041 0 0
30 1042 0 0
30 1043 0 0
30 1044 0 0
30 1045 0 0
30 1046 0 0
30 1047 0 0
30 1048 0 0
30 1049 0 0
30 1050 0 0
30 1051 0 0
30 1052 0 0
30 1053 0 0
30 1054 0 0
30 1055 0 0
30 1056 0 0
30 1057 0 0
30 1058 0 0
30 1059 0 0
30 1060 0 0
30 1061 0 0
30 1062 0 0
30 1063 0 0
30 1064 0 0
30 1065 0 0
30 1066 0 0
30 1067 0 0
30 1068 0 0
30 1069 0 0
30 1070 0 0
30 1071 0 0
30 1072 0 0
30 1073 0 0
30 1074 0 0
30 1075 0 0
30 1076 0 0
30 1077 0 0
30 1078 0 0
30 1079 0 0
30 1080 0 0
30 1081 0 0
30 1082 0 0
30 1083 0 0
30 1084 0 0
30 1085 0 0
30 1086 0 0
30 1087 0 0
30 1088 0 0
30 1089 0 0
30 1090 0 0
30 1091 0 0
30 1092 0 0
30 1093 0 0
30 1094 0 0
30 1095 0 0
30 1096 0 0
30 1097 0 0
30 1098 0 0
30 1099 0 0
30 1100 0 0
30 1101 0 0
30 1102 0 0
30 1103 0 0
30 1104 0 0
30 1105 0 0
30 1106 0 0
30 1107 0 0
30 1108 0 0
30 1109 0 0
30 1110 0 0
30 1111 0 0
30 1112 0 0
30 1113 0 0
30 1114 0 0
30 1115 0 0
30 1116 0 0
30 1117 0 0
30 1118 0 0
30 1119 0 0
30 1120 0 0
30 1121 0 0
30 1122 0 0
30 1123 0 0
30 1124 0 0
30 1125 0 0
30 1126 0 0
30 1127 0 0
30 1128 0 0
30 1129 0 0
30 1130 0 0
30 1131 0 0
30 1132 0 0
30 1133 0 0
30 1134 0 0
30 1135 0 0
30 1136 0 0
30 1137 0 0
30 1138 0 0
30 1139 0 0
30 1140 0 0
30 1141 0 0
30 1142 0 0
30 1143 0 0
30 1144 0 0
30 1145 0 0
30 1146 0 0
30 1147 0 0
30 1148 0 0
30 1149 0 0
