# Energy z_(mm) Energy_Dep Net_Charge
40000 0 0 0
40000 1 0 0
40000 2 0 0
40000 3 0 0
40000 4 0 0
40000 5 0 0
40000 6 0 0
40000 7 0 0
40000 8 0 0
40000 9 0 0
40000 10 0 0
40000 11 0 0
40000 12 0 0
40000 13 0 0
40000 14 0 0
40000 15 0 0
40000 16 0 0
40000 17 0 0
40000 18 0 0
40000 19 0 0
40000 20 0 0
40000 21 0 0
40000 22 0 0
40000 23 0 0
40000 24 0 0
40000 25 0 0
40000 26 0 0
40000 27 0 0
40000 28 0 0
40000 29 0 0
40000 30 0 0
40000 31 0 0
40000 32 0 0
40000 33 0 0
40000 34 0 0
40000 35 0 0
40000 36 0 0
40000 37 0 0
40000 38 0 0
40000 39 0 0
40000 40 0 0
40000 41 0 0
40000 42 0 0
40000 43 0 0
40000 44 0 0
40000 45 0 0
40000 46 0 0
40000 47 0 0
40000 48 0 0
40000 49 0 0
40000 50 0 0
40000 51 0 0
40000 52 0 0
40000 53 0 0
40000 54 0 0
40000 55 0 0
40000 56 0 0
40000 57 0 0
40000 58 0 0
40000 59 0 0
40000 60 0 0
40000 61 0 0
40000 62 0 0
40000 63 0 0
40000 64 0 0
40000 65 0 0
40000 66 0 0
40000 67 0 0
40000 68 0 0
40000 69 0 0
40000 70 0 0
40000 71 0 0
40000 72 0 0
40000 73 0 0
40000 74 0 0
40000 75 0 0
40000 76 0 0
40000 77 0 0
40000 78 0 0
40000 79 0 0
40000 80 0 0
40000 81 0 0
40000 82 0 0
40000 83 0 0
40000 84 0 0
40000 85 0 0
40000 86 0 0
40000 87 0 0
40000 88 0 0
40000 89 0 0
40000 90 0 0
40000 91 0 0
40000 92 0 0
40000 93 0 0
40000 94 0 0
40000 95 0 0
40000 96 0 0
40000 97 0 0
40000 98 0 0
40000 99 0 0
40000 100 0 0
40000 101 0 0
40000 102 0 0
40000 103 0 0
40000 104 0 0
40000 105 0 0
40000 106 0 0
40000 107 0 0
40000 108 0 0
40000 109 0 0
40000 110 0 0
40000 111 0 0
40000 112 0 0
40000 113 0 0
40000 114 0 0
40000 115 0 0
40000 116 0 0
40000 117 0 0
40000 118 0 0
40000 119 0 0
40000 120 0 0
40000 121 0 0
40000 122 0 0
40000 123 0 0
40000 124 0 0
40000 125 0 0
40000 126 0 0
40000 127 0 0
40000 128 0 0
40000 129 0 0
40000 130 0 0
40000 131 0 0
40000 132 0 0
40000 133 0 0
40000 134 0 0
40000 135 0 0
40000 136 0 0
40000 137 0 0
40000 138 0 0
40000 139 0 0
40000 140 0 0
40000 141 0 0
40000 142 0 0
40000 143 0 0
40000 144 0 0
40000 145 0 0
40000 146 0 0
40000 147 0 0
